"year","age_group","sex","race","cause","rep","death_count","population_count","death_rate"
2004,"older adults","male","hispanic","vehicle",0,317,1.32232e+006,23.973
2004,"older adults","male","other","assault",0,34,776942,4.37613
2004,"older adults","male","other","intentional_self_harm",0,86,776942,11.069
2004,"older adults","male","other","vehicle",0,150,776942,19.3065
2004,"older adults","male","white","assault",0,431,1.56237e+007,2.75862
2004,"older adults","male","white","intentional_self_harm",0,4428,1.56237e+007,28.3415
2004,"older adults","male","white","vehicle",0,3971,1.56237e+007,25.4165
2005,"adults","female","black","assault",0,876,9.76017e+006,8.97525
2005,"adults","female","black","intentional_self_harm",0,262,9.76017e+006,2.68438
2005,"adults","female","black","vehicle",0,862,9.76017e+006,8.83181
2005,"adults","female","hispanic","assault",0,336,1.05719e+007,3.17823
2005,"adults","female","hispanic","intentional_self_harm",0,243,1.05719e+007,2.29854
2005,"adults","female","hispanic","vehicle",0,847,1.05719e+007,8.01179
2005,"adults","female","other","assault",0,109,4.6814e+006,2.32836
2005,"adults","female","other","intentional_self_harm",0,190,4.6814e+006,4.05862
2005,"adults","female","other","vehicle",0,348,4.6814e+006,7.43368
2005,"adults","female","white","assault",0,1104,4.82369e+007,2.2887
2005,"adults","female","white","intentional_self_harm",0,3821,4.82369e+007,7.92132
2005,"adults","female","white","vehicle",0,4884,4.82369e+007,10.125
2005,"adults","male","black","assault",0,5629,8.77281e+006,64.1642
2005,"adults","male","black","intentional_self_harm",0,1213,8.77281e+006,13.8268
2005,"adults","male","black","vehicle",0,2734,8.77281e+006,31.1645
2005,"adults","male","hispanic","assault",0,2265,1.15425e+007,19.6232
2005,"adults","male","hispanic","intentional_self_harm",0,1384,1.15425e+007,11.9905
2005,"adults","male","hispanic","vehicle",0,3325,1.15425e+007,28.8067
2005,"adults","male","other","assault",0,357,4.32665e+006,8.2512
2005,"adults","male","other","intentional_self_harm",0,582,4.32665e+006,13.4515
2005,"adults","male","other","vehicle",0,761,4.32665e+006,17.5887
2005,"adults","male","white","assault",0,2396,4.83278e+007,4.95781
2005,"adults","male","white","intentional_self_harm",0,13329,4.83278e+007,27.5804
2005,"adults","male","white","vehicle",0,13874,4.83278e+007,28.7081
2005,"children and adolescents","female","black","assault",0,133,3.30737e+006,4.02132
2005,"children and adolescents","female","black","intentional_self_harm",0,37,3.30737e+006,1.11871
2005,"children and adolescents","female","black","vehicle",0,227,3.30737e+006,6.86346
2005,"children and adolescents","female","hispanic","assault",0,59,3.75718e+006,1.57033
2005,"children and adolescents","female","hispanic","intentional_self_harm",0,52,3.75718e+006,1.38402
2005,"children and adolescents","female","hispanic","vehicle",0,304,3.75718e+006,8.09117
2005,"children and adolescents","female","other","assault",0,19,1.1392e+006,1.66784
2005,"children and adolescents","female","other","intentional_self_harm",0,39,1.1392e+006,3.42347
2005,"children and adolescents","female","other","vehicle",0,83,1.1392e+006,7.28585
2005,"children and adolescents","female","white","assault",0,130,1.25794e+007,1.03343
2005,"children and adolescents","female","white","intentional_self_harm",0,248,1.25794e+007,1.97147
2005,"children and adolescents","female","white","vehicle",0,1423,1.25794e+007,11.3121
2005,"children and adolescents","male","black","assault",0,1079,3.4122e+006,31.6218
2005,"children and adolescents","male","black","intentional_self_harm",0,148,3.4122e+006,4.33738
2005,"children and adolescents","male","black","vehicle",0,487,3.4122e+006,14.2723
2005,"children and adolescents","male","hispanic","assault",0,526,4.02951e+006,13.0537
2005,"children and adolescents","male","hispanic","intentional_self_harm",0,196,4.02951e+006,4.86411
2005,"children and adolescents","male","hispanic","vehicle",0,684,4.02951e+006,16.9748
2005,"children and adolescents","male","other","assault",0,62,1.19541e+006,5.18653
2005,"children and adolescents","male","other","intentional_self_harm",0,75,1.19541e+006,6.27402
2005,"children and adolescents","male","other","vehicle",0,156,1.19541e+006,13.05
2005,"children and adolescents","male","white","assault",0,266,1.32785e+007,2.00323
2005,"children and adolescents","male","white","intentional_self_harm",0,1080,1.32785e+007,8.13343
2005,"children and adolescents","male","white","vehicle",0,2634,1.32785e+007,19.8365
2005,"older adults","female","black","assault",0,70,2.30238e+006,3.04033
2005,"older adults","female","black","intentional_self_harm",0,41,2.30238e+006,1.78076
2005,"older adults","female","black","vehicle",0,213,2.30238e+006,9.25128
2005,"older adults","female","hispanic","assault",0,24,1.67239e+006,1.43508
2005,"older adults","female","hispanic","intentional_self_harm",0,34,1.67239e+006,2.03302
2005,"older adults","female","hispanic","vehicle",0,173,1.67239e+006,10.3445
2005,"older adults","female","other","assault",0,10,1.01146e+006,0.988667
2005,"older adults","female","other","intentional_self_harm",0,39,1.01146e+006,3.8558
2005,"older adults","female","other","vehicle",0,124,1.01146e+006,12.2595
2005,"older adults","female","white","assault",0,262,1.8636e+007,1.40588
2005,"older adults","female","white","intentional_self_harm",0,1144,1.8636e+007,6.13867
2005,"older adults","female","white","vehicle",0,2253,1.8636e+007,12.0895
2005,"older adults","male","black","assault",0,216,1.73447e+006,12.4534
2005,"older adults","male","black","intentional_self_harm",0,151,1.73447e+006,8.70583
2005,"older adults","male","black","vehicle",0,485,1.73447e+006,27.9624
2005,"older adults","male","hispanic","assault",0,66,1.41613e+006,4.66061
2005,"older adults","male","hispanic","intentional_self_harm",0,170,1.41613e+006,12.0046
2005,"older adults","male","hispanic","vehicle",0,335,1.41613e+006,23.6561
2005,"older adults","male","other","assault",0,29,829423,3.49641
2005,"older adults","male","other","intentional_self_harm",0,80,829423,9.64526
2005,"older adults","male","other","vehicle",0,156,829423,18.8083
2005,"older adults","male","white","assault",0,425,1.61141e+007,2.63745
2005,"older adults","male","white","intentional_self_harm",0,4697,1.61141e+007,29.1485
2005,"older adults","male","white","vehicle",0,4174,1.61141e+007,25.9028
2006,"adults","female","black","assault",0,933,9.83982e+006,9.48188
2006,"adults","female","black","intentional_self_harm",0,208,9.83982e+006,2.11386
2006,"adults","female","black","vehicle",0,918,9.83982e+006,9.32944
2006,"adults","female","hispanic","assault",0,344,1.09465e+007,3.14257
2006,"adults","female","hispanic","intentional_self_harm",0,257,1.09465e+007,2.34779
2006,"adults","female","hispanic","vehicle",0,863,1.09465e+007,7.88383
2006,"adults","female","other","assault",0,112,4.8163e+006,2.32544
2006,"adults","female","other","intentional_self_harm",0,217,4.8163e+006,4.50554
2006,"adults","female","other","vehicle",0,352,4.8163e+006,7.30852
2006,"adults","female","white","assault",0,1065,4.80017e+007,2.21867
2006,"adults","female","white","intentional_self_harm",0,3964,4.80017e+007,8.25804
2006,"adults","female","white","vehicle",0,4912,4.80017e+007,10.233
2006,"adults","male","black","assault",0,5735,8.86877e+006,64.6651
2006,"adults","male","black","intentional_self_harm",0,1226,8.86877e+006,13.8238
2006,"adults","male","black","vehicle",0,2815,8.86877e+006,31.7406
2006,"adults","male","hispanic","assault",0,2193,1.19065e+007,18.4186
2006,"adults","male","hispanic","intentional_self_harm",0,1394,1.19065e+007,11.7079
2006,"adults","male","hispanic","vehicle",0,3461,1.19065e+007,29.0682
2006,"adults","male","other","assault",0,329,4.44039e+006,7.40927
2006,"adults","male","other","intentional_self_harm",0,607,4.44039e+006,13.67
2006,"adults","male","other","vehicle",0,780,4.44039e+006,17.566
2006,"adults","male","white","assault",0,2421,4.81413e+007,5.02894
2006,"adults","male","white","intentional_self_harm",0,13635,4.81413e+007,28.3229
2006,"adults","male","white","vehicle",0,13929,4.81413e+007,28.9336
2006,"children and adolescents","female","black","assault",0,155,3.32281e+006,4.66473
2006,"children and adolescents","female","black","intentional_self_harm",0,29,3.32281e+006,0.872755
2006,"children and adolescents","female","black","vehicle",0,195,3.32281e+006,5.86853
2006,"children and adolescents","female","hispanic","assault",0,67,3.90239e+006,1.7169
2006,"children and adolescents","female","hispanic","intentional_self_harm",0,58,3.90239e+006,1.48627
2006,"children and adolescents","female","hispanic","vehicle",0,280,3.90239e+006,7.17509
2006,"children and adolescents","female","other","assault",0,11,1.16581e+006,0.94355
2006,"children and adolescents","female","other","intentional_self_harm",0,36,1.16581e+006,3.08798
2006,"children and adolescents","female","other","vehicle",0,94,1.16581e+006,8.06306
2006,"children and adolescents","female","white","assault",0,133,1.24682e+007,1.06671
2006,"children and adolescents","female","white","intentional_self_harm",0,234,1.24682e+007,1.87677
2006,"children and adolescents","female","white","vehicle",0,1439,1.24682e+007,11.5413
2006,"children and adolescents","male","black","assault",0,1221,3.42919e+006,35.6061
2006,"children and adolescents","male","black","intentional_self_harm",0,148,3.42919e+006,4.31589
2006,"children and adolescents","male","black","vehicle",0,457,3.42919e+006,13.3268
2006,"children and adolescents","male","hispanic","assault",0,572,4.17303e+006,13.7071
2006,"children and adolescents","male","hispanic","intentional_self_harm",0,163,4.17303e+006,3.90603
2006,"children and adolescents","male","hispanic","vehicle",0,741,4.17303e+006,17.7569
2006,"children and adolescents","male","other","assault",0,85,1.2195e+006,6.97006
2006,"children and adolescents","male","other","intentional_self_harm",0,92,1.2195e+006,7.54406
2006,"children and adolescents","male","other","vehicle",0,159,1.2195e+006,13.0381
2006,"children and adolescents","male","white","assault",0,270,1.31599e+007,2.05169
2006,"children and adolescents","male","white","intentional_self_harm",0,1002,1.31599e+007,7.61405
2006,"children and adolescents","male","white","vehicle",0,2525,1.31599e+007,19.1871
2006,"older adults","female","black","assault",0,75,2.39875e+006,3.12663
2006,"older adults","female","black","intentional_self_harm",0,29,2.39875e+006,1.20896
2006,"older adults","female","black","vehicle",0,259,2.39875e+006,10.7973
2006,"older adults","female","hispanic","assault",0,17,1.77502e+006,0.957737
2006,"older adults","female","hispanic","intentional_self_harm",0,32,1.77502e+006,1.8028
2006,"older adults","female","hispanic","vehicle",0,179,1.77502e+006,10.0844
2006,"older adults","female","other","assault",0,15,1.07577e+006,1.39434
2006,"older adults","female","other","intentional_self_harm",0,49,1.07577e+006,4.55486
2006,"older adults","female","other","vehicle",0,127,1.07577e+006,11.8055
2006,"older adults","female","white","assault",0,297,1.90152e+007,1.56191
2006,"older adults","female","white","intentional_self_harm",0,1314,1.90152e+007,6.91025
2006,"older adults","female","white","vehicle",0,2208,1.90152e+007,11.6117
2006,"older adults","male","black","assault",0,251,1.81847e+006,13.8028
2006,"older adults","male","black","intentional_self_harm",0,165,1.81847e+006,9.07358
2006,"older adults","male","black","vehicle",0,519,1.81847e+006,28.5405
2006,"older adults","male","hispanic","assault",0,85,1.50899e+006,5.6329
2006,"older adults","male","hispanic","intentional_self_harm",0,179,1.50899e+006,11.8622
2006,"older adults","male","hispanic","vehicle",0,363,1.50899e+006,24.0558
2006,"older adults","male","other","assault",0,38,876120,4.33731
2006,"older adults","male","other","intentional_self_harm",0,89,876120,10.1584
2006,"older adults","male","other","vehicle",0,168,876120,19.1755
2006,"older adults","male","white","assault",0,465,1.6557e+007,2.80849
2006,"older adults","male","white","intentional_self_harm",0,4772,1.6557e+007,28.8217
2006,"older adults","male","white","vehicle",0,4068,1.6557e+007,24.5697
2007,"adults","female","black","assault",0,881,9.92041e+006,8.88068
2007,"adults","female","black","intentional_self_harm",0,262,9.92041e+006,2.64102
2007,"adults","female","black","vehicle",0,833,9.92041e+006,8.39683
2007,"adults","female","hispanic","assault",0,342,1.13161e+007,3.02225
2007,"adults","female","hispanic","intentional_self_harm",0,299,1.13161e+007,2.64226
2007,"adults","female","hispanic","vehicle",0,841,1.13161e+007,7.43191
2007,"adults","female","other","assault",0,107,4.94118e+006,2.16547
2007,"adults","female","other","intentional_self_harm",0,236,4.94118e+006,4.77619
2007,"adults","female","other","vehicle",0,350,4.94118e+006,7.08333
2007,"adults","female","white","assault",0,1139,4.77211e+007,2.38679
2007,"adults","female","white","intentional_self_harm",0,4101,4.77211e+007,8.59369
2007,"adults","female","white","vehicle",0,4552,4.77211e+007,9.53877
2007,"adults","male","black","assault",0,5584,8.95822e+006,62.3338
2007,"adults","male","black","intentional_self_harm",0,1192,8.95822e+006,13.3062
2007,"adults","male","black","vehicle",0,2832,8.95822e+006,31.6134
2007,"adults","male","hispanic","assault",0,2183,1.22531e+007,17.8159
2007,"adults","male","hispanic","intentional_self_harm",0,1545,1.22531e+007,12.609
2007,"adults","male","hispanic","vehicle",0,3270,1.22531e+007,26.6871
2007,"adults","male","other","assault",0,277,4.5413e+006,6.09957
2007,"adults","male","other","intentional_self_harm",0,653,4.5413e+006,14.3791
2007,"adults","male","other","vehicle",0,718,4.5413e+006,15.8104
2007,"adults","male","white","assault",0,2543,4.78764e+007,5.3116
2007,"adults","male","white","intentional_self_harm",0,14067,4.78764e+007,29.3819
2007,"adults","male","white","vehicle",0,13609,4.78764e+007,28.4253
2007,"children and adolescents","female","black","assault",0,144,3.32849e+006,4.32629
2007,"children and adolescents","female","black","intentional_self_harm",0,33,3.32849e+006,0.991441
2007,"children and adolescents","female","black","vehicle",0,214,3.32849e+006,6.42934
2007,"children and adolescents","female","hispanic","assault",0,62,4.03838e+006,1.53527
2007,"children and adolescents","female","hispanic","intentional_self_harm",0,40,4.03838e+006,0.990496
2007,"children and adolescents","female","hispanic","vehicle",0,225,4.03838e+006,5.57154
2007,"children and adolescents","female","other","assault",0,11,1.19186e+006,0.922926
2007,"children and adolescents","female","other","intentional_self_harm",0,27,1.19186e+006,2.26536
2007,"children and adolescents","female","other","vehicle",0,77,1.19186e+006,6.46048
2007,"children and adolescents","female","white","assault",0,139,1.23427e+007,1.12617
2007,"children and adolescents","female","white","intentional_self_harm",0,212,1.23427e+007,1.71762
2007,"children and adolescents","female","white","vehicle",0,1424,1.23427e+007,11.5372
2007,"children and adolescents","male","black","assault",0,1248,3.43739e+006,36.3066
2007,"children and adolescents","male","black","intentional_self_harm",0,143,3.43739e+006,4.16013
2007,"children and adolescents","male","black","vehicle",0,455,3.43739e+006,13.2368
2007,"children and adolescents","male","hispanic","assault",0,510,4.30857e+006,11.8369
2007,"children and adolescents","male","hispanic","intentional_self_harm",0,194,4.30857e+006,4.50265
2007,"children and adolescents","male","hispanic","vehicle",0,599,4.30857e+006,13.9025
2007,"children and adolescents","male","other","assault",0,45,1.24342e+006,3.61904
2007,"children and adolescents","male","other","intentional_self_harm",0,85,1.24342e+006,6.83597
2007,"children and adolescents","male","other","vehicle",0,157,1.24342e+006,12.6264
2007,"children and adolescents","male","white","assault",0,249,1.30181e+007,1.91272
2007,"children and adolescents","male","white","intentional_self_harm",0,923,1.30181e+007,7.09014
2007,"children and adolescents","male","white","vehicle",0,2505,1.30181e+007,19.2425
2007,"older adults","female","black","assault",0,66,2.49137e+006,2.64914
2007,"older adults","female","black","intentional_self_harm",0,38,2.49137e+006,1.52526
2007,"older adults","female","black","vehicle",0,201,2.49137e+006,8.06784
2007,"older adults","female","hispanic","assault",0,27,1.8768e+006,1.43862
2007,"older adults","female","hispanic","intentional_self_harm",0,33,1.8768e+006,1.75831
2007,"older adults","female","hispanic","vehicle",0,170,1.8768e+006,9.05799
2007,"older adults","female","other","assault",0,20,1.13878e+006,1.75626
2007,"older adults","female","other","intentional_self_harm",0,59,1.13878e+006,5.18096
2007,"older adults","female","other","vehicle",0,106,1.13878e+006,9.30817
2007,"older adults","female","white","assault",0,252,1.93362e+007,1.30325
2007,"older adults","female","white","intentional_self_harm",0,1401,1.93362e+007,7.24547
2007,"older adults","female","white","vehicle",0,2031,1.93362e+007,10.5036
2007,"older adults","male","black","assault",0,304,1.89774e+006,16.0191
2007,"older adults","male","black","intentional_self_harm",0,160,1.89774e+006,8.43109
2007,"older adults","male","black","vehicle",0,502,1.89774e+006,26.4525
2007,"older adults","male","hispanic","assault",0,81,1.60058e+006,5.06067
2007,"older adults","male","hispanic","intentional_self_harm",0,226,1.60058e+006,14.1199
2007,"older adults","male","hispanic","vehicle",0,333,1.60058e+006,20.805
2007,"older adults","male","other","assault",0,27,923453,2.92381
2007,"older adults","male","other","intentional_self_harm",0,111,923453,12.0201
2007,"older adults","male","other","vehicle",0,158,923453,17.1097
2007,"older adults","male","white","assault",0,427,1.69509e+007,2.51903
2007,"older adults","male","white","intentional_self_harm",0,5126,1.69509e+007,30.2402
2007,"older adults","male","white","vehicle",0,4115,1.69509e+007,24.2759
2008,"adults","female","black","assault",0,758,1.00009e+007,7.57933
2008,"adults","female","black","intentional_self_harm",0,250,1.00009e+007,2.49978
2008,"adults","female","black","vehicle",0,815,1.00009e+007,8.14928
2008,"adults","female","hispanic","assault",0,350,1.16854e+007,2.9952
2008,"adults","female","hispanic","intentional_self_harm",0,280,1.16854e+007,2.39616
2008,"adults","female","hispanic","vehicle",0,669,1.16854e+007,5.7251
2008,"adults","female","other","assault",0,91,5.06151e+006,1.79788
2008,"adults","female","other","intentional_self_harm",0,257,5.06151e+006,5.07753
2008,"adults","female","other","vehicle",0,287,5.06151e+006,5.67024
2008,"adults","female","white","assault",0,1093,4.74045e+007,2.30569
2008,"adults","female","white","intentional_self_harm",0,4251,4.74045e+007,8.9675
2008,"adults","female","white","vehicle",0,4216,4.74045e+007,8.89366
2008,"adults","male","black","assault",0,5328,9.04972e+006,58.8747
2008,"adults","male","black","intentional_self_harm",0,1267,9.04972e+006,14.0004
2008,"adults","male","black","vehicle",0,2479,9.04972e+006,27.3931
2008,"adults","male","hispanic","assault",0,2079,1.26035e+007,16.4954
2008,"adults","male","hispanic","intentional_self_harm",0,1460,1.26035e+007,11.5841
2008,"adults","male","hispanic","vehicle",0,2978,1.26035e+007,23.6283
2008,"adults","male","other","assault",0,287,4.63971e+006,6.18574
2008,"adults","male","other","intentional_self_harm",0,593,4.63971e+006,12.781
2008,"adults","male","other","vehicle",0,666,4.63971e+006,14.3544
2008,"adults","male","white","assault",0,2629,4.75958e+007,5.5236
2008,"adults","male","white","intentional_self_harm",0,14527,4.75958e+007,30.5216
2008,"adults","male","white","vehicle",0,12518,4.75958e+007,26.3007
2008,"children and adolescents","female","black","assault",0,162,3.32474e+006,4.87256
2008,"children and adolescents","female","black","intentional_self_harm",0,45,3.32474e+006,1.35349
2008,"children and adolescents","female","black","vehicle",0,167,3.32474e+006,5.02295
2008,"children and adolescents","female","hispanic","assault",0,75,4.17125e+006,1.79802
2008,"children and adolescents","female","hispanic","intentional_self_harm",0,57,4.17125e+006,1.3665
2008,"children and adolescents","female","hispanic","vehicle",0,207,4.17125e+006,4.96254
2008,"children and adolescents","female","other","assault",0,12,1.2147e+006,0.987895
2008,"children and adolescents","female","other","intentional_self_harm",0,44,1.2147e+006,3.62228
2008,"children and adolescents","female","other","vehicle",0,59,1.2147e+006,4.85715
2008,"children and adolescents","female","white","assault",0,107,1.22029e+007,0.876838
2008,"children and adolescents","female","white","intentional_self_harm",0,239,1.22029e+007,1.95854
2008,"children and adolescents","female","white","vehicle",0,1104,1.22029e+007,9.047
2008,"children and adolescents","male","black","assault",0,1143,3.43611e+006,33.2644
2008,"children and adolescents","male","black","intentional_self_harm",0,172,3.43611e+006,5.00566
2008,"children and adolescents","male","black","vehicle",0,380,3.43611e+006,11.059
2008,"children and adolescents","male","hispanic","assault",0,465,4.43915e+006,10.475
2008,"children and adolescents","male","hispanic","intentional_self_harm",0,167,4.43915e+006,3.76198
2008,"children and adolescents","male","hispanic","vehicle",0,511,4.43915e+006,11.5112
2008,"children and adolescents","male","other","assault",0,44,1.26404e+006,3.48091
2008,"children and adolescents","male","other","intentional_self_harm",0,81,1.26404e+006,6.40804
2008,"children and adolescents","male","other","vehicle",0,134,1.26404e+006,10.6009
2008,"children and adolescents","male","white","assault",0,274,1.28646e+007,2.12987
2008,"children and adolescents","male","white","intentional_self_harm",0,1010,1.28646e+007,7.851
2008,"children and adolescents","male","white","vehicle",0,2048,1.28646e+007,15.9196
2008,"older adults","female","black","assault",0,62,2.58298e+006,2.40033
2008,"older adults","female","black","intentional_self_harm",0,29,2.58298e+006,1.12274
2008,"older adults","female","black","vehicle",0,186,2.58298e+006,7.201
2008,"older adults","female","hispanic","assault",0,30,1.98261e+006,1.51316
2008,"older adults","female","hispanic","intentional_self_harm",0,40,1.98261e+006,2.01754
2008,"older adults","female","hispanic","vehicle",0,143,1.98261e+006,7.21272
2008,"older adults","female","other","assault",0,17,1.20617e+006,1.40942
2008,"older adults","female","other","intentional_self_harm",0,47,1.20617e+006,3.89663
2008,"older adults","female","other","vehicle",0,100,1.20617e+006,8.29071
2008,"older adults","female","white","assault",0,253,1.95665e+007,1.29303
2008,"older adults","female","white","intentional_self_harm",0,1386,1.95665e+007,7.08355
2008,"older adults","female","white","vehicle",0,1893,1.95665e+007,9.67472
2008,"older adults","male","black","assault",0,230,1.97833e+006,11.626
2008,"older adults","male","black","intentional_self_harm",0,182,1.97833e+006,9.19967
2008,"older adults","male","black","vehicle",0,452,1.97833e+006,22.8475
2008,"older adults","male","hispanic","assault",0,88,1.69472e+006,5.19261
2008,"older adults","male","hispanic","intentional_self_harm",0,213,1.69472e+006,12.5685
2008,"older adults","male","hispanic","vehicle",0,328,1.69472e+006,19.3543
2008,"older adults","male","other","assault",0,26,974028,2.66933
2008,"older adults","male","other","intentional_self_harm",0,112,974028,11.4986
2008,"older adults","male","other","vehicle",0,134,974028,13.7573
2008,"older adults","male","white","assault",0,478,1.72479e+007,2.77136
2008,"older adults","male","white","intentional_self_harm",0,5526,1.72479e+007,32.0388
2008,"older adults","male","white","vehicle",0,4023,1.72479e+007,23.3246
2009,"adults","female","black","assault",0,763,1.00805e+007,7.56906
2009,"adults","female","black","intentional_self_harm",0,287,1.00805e+007,2.84708
2009,"adults","female","black","vehicle",0,764,1.00805e+007,7.57898
2009,"adults","female","hispanic","assault",0,341,1.20459e+007,2.83084
2009,"adults","female","hispanic","intentional_self_harm",0,296,1.20459e+007,2.45727
2009,"adults","female","hispanic","vehicle",0,697,1.20459e+007,5.78621
2009,"adults","female","other","assault",0,112,5.17427e+006,2.16455
2009,"adults","female","other","intentional_self_harm",0,279,5.17427e+006,5.39206
2009,"adults","female","other","vehicle",0,291,5.17427e+006,5.62398
2009,"adults","female","white","assault",0,1061,4.70656e+007,2.2543
2009,"adults","female","white","intentional_self_harm",0,4231,4.70656e+007,8.98957
2009,"adults","female","white","vehicle",0,3744,4.70656e+007,7.95485
2009,"adults","male","black","assault",0,5009,9.14051e+006,54.8
2009,"adults","male","black","intentional_self_harm",0,1215,9.14051e+006,13.2925
2009,"adults","male","black","vehicle",0,2305,9.14051e+006,25.2174
2009,"adults","male","hispanic","assault",0,1917,1.29373e+007,14.8177
2009,"adults","male","hispanic","intentional_self_harm",0,1549,1.29373e+007,11.9732
2009,"adults","male","hispanic","vehicle",0,2601,1.29373e+007,20.1047
2009,"adults","male","other","assault",0,285,4.7322e+006,6.02256
2009,"adults","male","other","intentional_self_harm",0,625,4.7322e+006,13.2074
2009,"adults","male","other","vehicle",0,608,4.7322e+006,12.8481
2009,"adults","male","white","assault",0,2220,4.72861e+007,4.69482
2009,"adults","male","white","intentional_self_harm",0,14683,4.72861e+007,31.0514
2009,"adults","male","white","vehicle",0,11028,4.72861e+007,23.3218
2009,"children and adolescents","female","black","assault",0,128,3.3058e+006,3.87198
2009,"children and adolescents","female","black","intentional_self_harm",0,43,3.3058e+006,1.30074
2009,"children and adolescents","female","black","vehicle",0,174,3.3058e+006,5.26348
2009,"children and adolescents","female","hispanic","assault",0,62,4.303e+006,1.44086
2009,"children and adolescents","female","hispanic","intentional_self_harm",0,70,4.303e+006,1.62677
2009,"children and adolescents","female","hispanic","vehicle",0,222,4.303e+006,5.15919
2009,"children and adolescents","female","other","assault",0,13,1.23563e+006,1.05209
2009,"children and adolescents","female","other","intentional_self_harm",0,39,1.23563e+006,3.15627
2009,"children and adolescents","female","other","vehicle",0,63,1.23563e+006,5.0986
2009,"children and adolescents","female","white","assault",0,116,1.20489e+007,0.962746
2009,"children and adolescents","female","white","intentional_self_harm",0,276,1.20489e+007,2.29067
2009,"children and adolescents","female","white","vehicle",0,969,1.20489e+007,8.04225
2009,"children and adolescents","male","black","assault",0,1008,3.41762e+006,29.4942
2009,"children and adolescents","male","black","intentional_self_harm",0,154,3.41762e+006,4.50606
2009,"children and adolescents","male","black","vehicle",0,330,3.41762e+006,9.65584
2009,"children and adolescents","male","hispanic","assault",0,488,4.56323e+006,10.6942
2009,"children and adolescents","male","hispanic","intentional_self_harm",0,219,4.56323e+006,4.79923
2009,"children and adolescents","male","hispanic","vehicle",0,511,4.56323e+006,11.1982
2009,"children and adolescents","male","other","assault",0,33,1.28157e+006,2.57496
2009,"children and adolescents","male","other","intentional_self_harm",0,87,1.28157e+006,6.78853
2009,"children and adolescents","male","other","vehicle",0,105,1.28157e+006,8.19306
2009,"children and adolescents","male","white","assault",0,229,1.26977e+007,1.80348
2009,"children and adolescents","male","white","intentional_self_harm",0,1027,1.26977e+007,8.0881
2009,"children and adolescents","male","white","vehicle",0,1665,1.26977e+007,13.1126
2009,"older adults","female","black","assault",0,62,2.68696e+006,2.30744
2009,"older adults","female","black","intentional_self_harm",0,40,2.68696e+006,1.48867
2009,"older adults","female","black","vehicle",0,191,2.68696e+006,7.10842
2009,"older adults","female","hispanic","assault",0,31,2.09356e+006,1.48073
2009,"older adults","female","hispanic","intentional_self_harm",0,43,2.09356e+006,2.05392
2009,"older adults","female","hispanic","vehicle",0,146,2.09356e+006,6.97376
2009,"older adults","female","other","assault",0,23,1.27183e+006,1.80842
2009,"older adults","female","other","intentional_self_harm",0,58,1.27183e+006,4.56037
2009,"older adults","female","other","vehicle",0,97,1.27183e+006,7.62682
2009,"older adults","female","white","assault",0,284,1.98679e+007,1.42944
2009,"older adults","female","white","intentional_self_harm",0,1477,1.98679e+007,7.43411
2009,"older adults","female","white","vehicle",0,1806,1.98679e+007,9.09005
2009,"older adults","male","black","assault",0,235,2.06928e+006,11.3566
2009,"older adults","male","black","intentional_self_harm",0,186,2.06928e+006,8.98864
2009,"older adults","male","black","vehicle",0,444,2.06928e+006,21.4568
2009,"older adults","male","hispanic","assault",0,92,1.79738e+006,5.11856
2009,"older adults","male","hispanic","intentional_self_harm",0,253,1.79738e+006,14.076
2009,"older adults","male","hispanic","vehicle",0,310,1.79738e+006,17.2473
2009,"older adults","male","other","assault",0,34,1.02524e+006,3.31628
2009,"older adults","male","other","intentional_self_harm",0,152,1.02524e+006,14.8257
2009,"older adults","male","other","vehicle",0,116,1.02524e+006,11.3144
2009,"older adults","male","white","assault",0,462,1.76163e+007,2.62257
2009,"older adults","male","white","intentional_self_harm",0,5611,1.76163e+007,31.8512
2009,"older adults","male","white","vehicle",0,3798,1.76163e+007,21.5596
2010,"adults","female","black","assault",1,713,1.01414e+007,7.03058
2010,"adults","female","black","intentional_self_harm",1,286,1.01414e+007,2.82012
2010,"adults","female","black","vehicle",1,757,1.01414e+007,7.46445
2010,"adults","female","hispanic","assault",1,304,1.23277e+007,2.46599
2010,"adults","female","hispanic","intentional_self_harm",1,324,1.23277e+007,2.62823
2010,"adults","female","hispanic","vehicle",1,679,1.23277e+007,5.50792
2010,"adults","female","other","assault",1,95,5.25316e+006,1.80844
2010,"adults","female","other","intentional_self_harm",1,282,5.25316e+006,5.3682
2010,"adults","female","other","vehicle",1,269,5.25316e+006,5.12073
2010,"adults","female","white","assault",1,1024,4.67804e+007,2.18895
2010,"adults","female","white","intentional_self_harm",1,4272,4.67804e+007,9.13203
2010,"adults","female","white","vehicle",1,3727,4.67804e+007,7.96701
2010,"adults","male","black","assault",1,4998,9.21182e+006,54.2564
2010,"adults","male","black","intentional_self_harm",1,1280,9.21182e+006,13.8952
2010,"adults","male","black","vehicle",1,2176,9.21182e+006,23.6218
2010,"adults","male","hispanic","assault",1,1772,1.31918e+007,13.4326
2010,"adults","male","hispanic","intentional_self_harm",1,1559,1.31918e+007,11.8179
2010,"adults","male","hispanic","vehicle",1,2423,1.31918e+007,18.3675
2010,"adults","male","other","assault",1,294,4.79606e+006,6.13003
2010,"adults","male","other","intentional_self_harm",1,724,4.79606e+006,15.0957
