"icd_class","year","age","sex","race","cause","death_count","population_count"
"icd_09","1982","1","male","other","all_external",29,65283
"icd_09","1982","1","male","white","all_external",524,1.53158e+006
"icd_09","1982","1-4","female","black","all_external",351,1.01384e+006
"icd_09","1982","1-4","female","other","all_external",54,225768
"icd_09","1982","1-4","female","white","all_external",1023,5.39893e+006
"icd_09","1982","1-4","male","black","all_external",497,1.0315e+006
"icd_09","1982","1-4","male","other","all_external",59,230922
"icd_09","1982","1-4","male","white","all_external",1544,5.68329e+006
"icd_09","1982","5-9","female","black","all_external",219,1.20059e+006
"icd_09","1982","5-9","female","other","all_external",23,257411
"icd_09","1982","5-9","female","white","all_external",598,6.33321e+006
"icd_09","1982","5-9","male","black","all_external",343,1.22299e+006
"icd_09","1982","5-9","male","other","all_external",37,266298
"icd_09","1982","5-9","male","white","all_external",1066,6.67746e+006
"icd_09","1982","10-14","female","black","all_external",141,1.33126e+006
"icd_09","1982","10-14","female","other","all_external",22,268918
"icd_09","1982","10-14","female","white","all_external",701,7.26706e+006
"icd_09","1982","10-14","male","black","all_external",350,1.35257e+006
"icd_09","1982","10-14","male","other","all_external",51,282081
"icd_09","1982","10-14","male","white","all_external",1619,7.64269e+006
"icd_09","1982","15-19","female","black","all_external",364,1.4577e+006
"icd_09","1982","15-19","female","other","all_external",71,264175
"icd_09","1982","15-19","female","white","all_external",2529,8.08666e+006
"icd_09","1982","15-19","male","black","all_external",1370,1.46094e+006
"icd_09","1982","15-19","male","other","all_external",250,287475
"icd_09","1982","15-19","male","white","all_external",8633,8.40474e+006
"icd_09","1982","20-24","female","black","all_external",557,1.46898e+006
"icd_09","1982","20-24","female","other","all_external",118,289368
"icd_09","1982","20-24","female","white","all_external",3045,9.04641e+006
"icd_09","1982","20-24","male","black","all_external",2578,1.3549e+006
"icd_09","1982","20-24","male","other","all_external",347,295075
"icd_09","1982","20-24","male","white","all_external",12723,9.22741e+006
"icd_09","1982","25-34","female","black","all_external",1107,2.49783e+006
"icd_09","1982","25-34","female","other","all_external",180,647907
"icd_09","1982","25-34","female","white","all_external",4651,1.66765e+007
"icd_09","1982","25-34","male","black","all_external",5035,2.18564e+006
"icd_09","1982","25-34","male","other","all_external",506,585742
"icd_09","1982","25-34","male","white","all_external",18424,1.68237e+007
"icd_09","1982","35-44","female","black","all_external",656,1.60058e+006
"icd_09","1982","35-44","female","other","all_external",112,432572
"icd_09","1982","35-44","female","white","all_external",3442,1.22311e+007
"icd_09","1982","35-44","male","black","all_external",2616,1.33669e+006
"icd_09","1982","35-44","male","other","all_external",268,398626
"icd_09","1982","35-44","male","white","all_external",10641,1.20307e+007
"icd_09","1982","45-54","female","black","all_external",470,1.26449e+006
"icd_09","1982","45-54","female","other","all_external",85,283796
"icd_09","1982","45-54","female","white","all_external",3088,1.00083e+007
"icd_09","1982","45-54","male","black","all_external",1856,1.03529e+006
"icd_09","1982","45-54","male","other","all_external",214,250653
"icd_09","1982","45-54","male","white","all_external",8322,9.58279e+006
"icd_09","1982","55-64","female","black","all_external",421,1.09037e+006
"icd_09","1982","55-64","female","other","all_external",72,204597
"icd_09","1982","55-64","female","white","all_external",3412,1.04274e+007
"icd_09","1982","55-64","male","black","all_external",1431,871520
"icd_09","1982","55-64","male","other","all_external",154,174338
"icd_09","1982","55-64","male","white","all_external",8264,9.26171e+006
"icd_09","1982","65-74","female","black","all_external",439,805162
"icd_09","1982","65-74","female","other","all_external",55,121066
"icd_09","1982","65-74","female","white","all_external",3629,8.21892e+006
"icd_09","1982","65-74","male","black","all_external",980,575871
"icd_09","1982","65-74","male","other","all_external",110,107250
"icd_09","1982","65-74","male","white","all_external",6809,6.31963e+006
"icd_09","1982","75-84","female","black","all_external",357,389855
"icd_09","1982","75-84","female","other","all_external",34,52169
"icd_09","1982","75-84","female","white","all_external",4313,4.72225e+006
"icd_09","1982","75-84","male","black","all_external",544,240902
"icd_09","1982","75-84","male","other","all_external",82,44874
"icd_09","1982","75-84","male","white","all_external",5423,2.75282e+006
"icd_09","1982","85+","female","black","all_external",210,118263
"icd_09","1982","85+","female","other","all_external",23,14383
"icd_09","1982","85+","female","white","all_external",3715,1.58745e+006
"icd_09","1982","85+","male","black","all_external",186,57732
"icd_09","1982","85+","male","other","all_external",33,8949
"icd_09","1982","85+","male","white","all_external",2694,649933
"icd_09","1983","1","female","black","all_external",166,277509
"icd_09","1983","1","female","other","all_external",16,63221
"icd_09","1983","1","female","white","all_external",354,1.43265e+006
"icd_09","1983","1","male","black","all_external",216,285115
"icd_09","1983","1","male","other","all_external",16,66620
"icd_09","1983","1","male","white","all_external",437,1.51382e+006
"icd_09","1983","1-4","female","black","all_external",355,1.0366e+006
"icd_09","1983","1-4","female","other","all_external",39,243861
"icd_09","1983","1-4","female","white","all_external",966,5.51161e+006
"icd_09","1983","1-4","male","black","all_external",486,1.05515e+006
"icd_09","1983","1-4","male","other","all_external",57,249495
"icd_09","1983","1-4","male","white","all_external",1531,5.80099e+006
"icd_09","1983","5-9","female","black","all_external",191,1.20406e+006
"icd_09","1983","5-9","female","other","all_external",36,267681
"icd_09","1983","5-9","female","white","all_external",538,6.36344e+006
"icd_09","1983","5-9","male","black","all_external",303,1.22801e+006
"icd_09","1983","5-9","male","other","all_external",46,276240
"icd_09","1983","5-9","male","white","all_external",1053,6.71382e+006
"icd_09","1983","10-14","female","black","all_external",148,1.32241e+006
"icd_09","1983","10-14","female","other","all_external",18,284570
"icd_09","1983","10-14","female","white","all_external",651,7.12293e+006
"icd_09","1983","10-14","male","black","all_external",352,1.34575e+006
"icd_09","1983","10-14","male","other","all_external",48,298347
"icd_09","1983","10-14","male","white","all_external",1574,7.49452e+006
"icd_09","1983","15-19","female","black","all_external",344,1.42694e+006
"icd_09","1983","15-19","female","other","all_external",70,273135
"icd_09","1983","15-19","female","white","all_external",2419,7.81483e+006
"icd_09","1983","15-19","male","black","all_external",1253,1.43231e+006
"icd_09","1983","15-19","male","other","all_external",224,297221
"icd_09","1983","15-19","male","white","all_external",7748,8.14353e+006
"icd_09","1983","20-24","female","black","all_external",634,1.477e+006
"icd_09","1983","20-24","female","other","all_external",100,303812
"icd_09","1983","20-24","female","white","all_external",2916,8.98129e+006
"icd_09","1983","20-24","male","black","all_external",2395,1.36963e+006
"icd_09","1983","20-24","male","other","all_external",394,314377
"icd_09","1983","20-24","male","white","all_external",11653,9.18617e+006
"icd_09","1983","25-34","female","black","all_external",1095,2.5758e+006
"icd_09","1983","25-34","female","other","all_external",177,684723
"icd_09","1983","25-34","female","white","all_external",4629,1.69361e+007
"icd_09","1983","25-34","male","black","all_external",4531,2.25966e+006
"icd_09","1983","25-34","male","other","all_external",526,624760
"icd_09","1983","25-34","male","white","all_external",18057,1.71267e+007
"icd_09","1983","35-44","female","black","all_external",630,1.66746e+006
"icd_09","1983","35-44","female","other","all_external",119,475825
"icd_09","1983","35-44","female","white","all_external",3371,1.2742e+007
"icd_09","1983","35-44","male","black","all_external",2531,1.39741e+006
"icd_09","1983","35-44","male","other","all_external",298,433682
"icd_09","1983","35-44","male","white","all_external",10666,1.2551e+007
"icd_09","1983","45-54","female","black","all_external",479,1.27341e+006
"icd_09","1983","45-54","female","other","all_external",92,299383
"icd_09","1983","45-54","female","white","all_external",2899,9.93426e+006
"icd_09","1983","45-54","male","black","all_external",1678,1.0451e+006
"icd_09","1983","45-54","male","other","all_external",214,269007
"icd_09","1983","45-54","male","white","all_external",7872,9.53432e+006
"icd_09","1983","55-64","female","black","all_external",446,1.10295e+006
"icd_09","1983","55-64","female","other","all_external",64,220305
"icd_09","1983","55-64","female","white","all_external",3322,1.0436e+007
"icd_09","1983","55-64","male","black","all_external",1462,878687
"icd_09","1983","55-64","male","other","all_external",143,184969
"icd_09","1983","55-64","male","white","all_external",8050,9.28897e+006
"icd_09","1983","65-74","female","black","all_external",483,815375
"icd_09","1983","65-74","female","other","all_external",50,130374
"icd_09","1983","65-74","female","white","all_external",3695,8.34157e+006
"icd_09","1983","65-74","male","black","all_external",960,579219
"icd_09","1983","65-74","male","other","all_external",121,112353
"icd_09","1983","65-74","male","white","all_external",6846,6.43454e+006
"icd_09","1983","75-84","female","black","all_external",463,403645
"icd_09","1983","75-84","female","other","all_external",44,55348
"icd_09","1983","75-84","female","white","all_external",4449,4.84887e+006
"icd_09","1983","75-84","male","black","all_external",613,246537
"icd_09","1983","75-84","male","other","all_external",85,47817
"icd_09","1983","75-84","male","white","all_external",5674,2.82658e+006
"icd_09","1983","85+","female","black","all_external",233,123777
"icd_09","1983","85+","female","other","all_external",26,15181
"icd_09","1983","85+","female","white","all_external",3931,1.64715e+006
"icd_09","1983","85+","male","black","all_external",216,59885
"icd_09","1983","85+","male","other","all_external",33,9689
"icd_09","1983","85+","male","white","all_external",2856,662753
"icd_09","1984","1","female","black","all_external",153,279807
"icd_09","1984","1","female","other","all_external",14,65490
"icd_09","1984","1","female","white","all_external",349,1.44435e+006
"icd_09","1984","1","male","black","all_external",194,288331
"icd_09","1984","1","male","other","all_external",19,68413
"icd_09","1984","1","male","white","all_external",406,1.52275e+006
"icd_09","1984","1-4","female","black","all_external",329,1.04693e+006
"icd_09","1984","1-4","female","other","all_external",55,261620
"icd_09","1984","1-4","female","white","all_external",890,5.59174e+006
"icd_09","1984","1-4","male","black","all_external",445,1.06769e+006
"icd_09","1984","1-4","male","other","all_external",78,267331
"icd_09","1984","1-4","male","white","all_external",1414,5.8877e+006
"icd_09","1984","5-9","female","black","all_external",183,1.23028e+006
"icd_09","1984","5-9","female","other","all_external",16,282050
"icd_09","1984","5-9","female","white","all_external",537,6.46234e+006
"icd_09","1984","5-9","male","black","all_external",336,1.25434e+006
"icd_09","1984","5-9","male","other","all_external",46,291468
"icd_09","1984","5-9","male","white","all_external",984,6.81745e+006
"icd_09","1984","10-14","female","black","all_external",155,1.30146e+006
"icd_09","1984","10-14","female","other","all_external",24,298228
"icd_09","1984","10-14","female","white","all_external",691,6.92045e+006
"icd_09","1984","10-14","male","black","all_external",366,1.32804e+006
"icd_09","1984","10-14","male","other","all_external",40,312127
"icd_09","1984","10-14","male","white","all_external",1556,7.28998e+006
"icd_09","1984","15-19","female","black","all_external",319,1.39796e+006
"icd_09","1984","15-19","female","other","all_external",75,286347
"icd_09","1984","15-19","female","white","all_external",2504,7.60284e+006
"icd_09","1984","15-19","male","black","all_external",1199,1.40367e+006
"icd_09","1984","15-19","male","other","all_external",246,310472
"icd_09","1984","15-19","male","white","all_external",7533,7.92935e+006
"icd_09","1984","20-24","female","black","all_external",584,1.477e+006
"icd_09","1984","20-24","female","other","all_external",96,318129
"icd_09","1984","20-24","female","white","all_external",3046,8.8916e+006
"icd_09","1984","20-24","male","black","all_external",2338,1.38045e+006
"icd_09","1984","20-24","male","other","all_external",365,333950
"icd_09","1984","20-24","male","white","all_external",11837,9.12826e+006
"icd_09","1984","25-34","female","black","all_external",1114,2.64724e+006
"icd_09","1984","25-34","female","other","all_external",165,719889
"icd_09","1984","25-34","female","white","all_external",4615,1.71847e+007
"icd_09","1984","25-34","male","black","all_external",4615,2.32937e+006
"icd_09","1984","25-34","male","other","all_external",482,663252
"icd_09","1984","25-34","male","white","all_external",18199,1.74173e+007
"icd_09","1984","35-44","female","black","all_external",648,1.74685e+006
"icd_09","1984","35-44","female","other","all_external",118,522305
"icd_09","1984","35-44","female","white","all_external",3535,1.32364e+007
"icd_09","1984","35-44","male","black","all_external",2619,1.46929e+006
"icd_09","1984","35-44","male","other","all_external",320,472297
"icd_09","1984","35-44","male","white","all_external",10872,1.30558e+007
"icd_09","1984","45-54","female","black","all_external",431,1.28373e+006
"icd_09","1984","45-54","female","other","all_external",105,316311
"icd_09","1984","45-54","female","white","all_external",2954,9.91033e+006
"icd_09","1984","45-54","male","black","all_external",1587,1.05574e+006
"icd_09","1984","45-54","male","other","all_external",198,289113
"icd_09","1984","45-54","male","white","all_external",7874,9.5302e+006
"icd_09","1984","55-64","female","black","all_external",425,1.11292e+006
"icd_09","1984","55-64","female","other","all_external",72,236492
"icd_09","1984","55-64","female","white","all_external",3363,1.04228e+007
"icd_09","1984","55-64","male","black","all_external",1367,883962
"icd_09","1984","55-64","male","other","all_external",139,195741
"icd_09","1984","55-64","male","white","all_external",8084,9.30227e+006
"icd_09","1984","65-74","female","black","all_external",439,824415
"icd_09","1984","65-74","female","other","all_external",57,139894
"icd_09","1984","65-74","female","white","all_external",3666,8.43694e+006
"icd_09","1984","65-74","male","black","all_external",985,582068
"icd_09","1984","65-74","male","other","all_external",107,118193
"icd_09","1984","65-74","male","white","all_external",7225,6.52508e+006
"icd_09","1984","75-84","female","black","all_external",426,417474
"icd_09","1984","75-84","female","other","all_external",40,58962
"icd_09","1984","75-84","female","white","all_external",4606,4.97591e+006
"icd_09","1984","75-84","male","black","all_external",563,251375
"icd_09","1984","75-84","male","other","all_external",78,50814
"icd_09","1984","75-84","male","white","all_external",5907,2.90174e+006
"icd_09","1984","85+","female","black","all_external",255,129010
"icd_09","1984","85+","female","other","all_external",34,15963
"icd_09","1984","85+","female","white","all_external",3935,1.70283e+006
"icd_09","1984","85+","male","black","all_external",242,61202
"icd_09","1984","85+","male","other","all_external",42,10455
"icd_09","1984","85+","male","white","all_external",2889,675185
"icd_09","1985","1","female","black","all_external",150,286724
"icd_09","1985","1","female","other","all_external",18,68283
"icd_09","1985","1","female","white","all_external",359,1.47757e+006
"icd_09","1985","1","male","black","all_external",178,295100
"icd_09","1985","1","male","other","all_external",25,72541
"icd_09","1985","1","male","white","all_external",414,1.56034e+006
"icd_09","1985","1-4","female","black","all_external",316,1.04478e+006
"icd_09","1985","1-4","female","other","all_external",50,274621
"icd_09","1985","1-4","female","white","all_external",925,5.59888e+006
"icd_09","1985","1-4","male","black","all_external",444,1.0672e+006
"icd_09","1985","1-4","male","other","all_external",83,280896
"icd_09","1985","1-4","male","white","all_external",1457,5.89661e+006
"icd_09","1985","5-9","female","black","all_external",210,1.26095e+006
"icd_09","1985","5-9","female","other","all_external",39,301432
"icd_09","1985","5-9","female","white","all_external",559,6.57434e+006
"icd_09","1985","5-9","male","black","all_external",319,1.28524e+006
"icd_09","1985","5-9","male","other","all_external",62,310316
"icd_09","1985","5-9","male","white","all_external",995,6.93259e+006
"icd_09","1985","10-14","female","black","all_external",129,1.28593e+006
"icd_09","1985","10-14","female","other","all_external",35,309247
"icd_09","1985","10-14","female","white","all_external",655,6.71369e+006
"icd_09","1985","10-14","male","black","all_external",367,1.31375e+006
"icd_09","1985","10-14","male","other","all_external",49,324151
"icd_09","1985","10-14","male","white","all_external",1586,7.08067e+006
"icd_09","1985","15-19","female","black","all_external",314,1.37124e+006
"icd_09","1985","15-19","female","other","all_external",90,302176
"icd_09","1985","15-19","female","white","all_external",2481,7.50079e+006
"icd_09","1985","15-19","male","black","all_external",1337,1.3819e+006
"icd_09","1985","15-19","male","other","all_external",247,327558
"icd_09","1985","15-19","male","white","all_external",7317,7.84357e+006
"icd_09","1985","20-24","female","black","all_external",538,1.47384e+006
"icd_09","1985","20-24","female","other","all_external",99,332674
"icd_09","1985","20-24","female","white","all_external",2812,8.73498e+006
"icd_09","1985","20-24","male","black","all_external",2375,1.38572e+006
"icd_09","1985","20-24","male","other","all_external",413,352860
"icd_09","1985","20-24","male","white","all_external",11428,8.98453e+006
"icd_09","1985","25-34","female","black","all_external",1151,2.71148e+006
"icd_09","1985","25-34","female","other","all_external",202,757444
"icd_09","1985","25-34","female","white","all_external",4541,1.74345e+007
"icd_09","1985","25-34","male","black","all_external",4653,2.39147e+006
"icd_09","1985","25-34","male","other","all_external",565,703040
"icd_09","1985","25-34","male","white","all_external",18142,1.76984e+007
"icd_09","1985","35-44","female","black","all_external",697,1.82763e+006
"icd_09","1985","35-44","female","other","all_external",139,570295
"icd_09","1985","35-44","female","white","all_external",3590,1.36991e+007
"icd_09","1985","35-44","male","black","all_external",2745,1.54295e+006
"icd_09","1985","35-44","male","other","all_external",327,512625
"icd_09","1985","35-44","male","white","all_external",11285,1.35384e+007
"icd_09","1985","45-54","female","black","all_external",453,1.29802e+006
"icd_09","1985","45-54","female","other","all_external",95,335456
"icd_09","1985","45-54","female","white","all_external",2826,9.90929e+006
"icd_09","1985","45-54","male","black","all_external",1639,1.06899e+006
"icd_09","1985","45-54","male","other","all_external",189,310028
"icd_09","1985","45-54","male","white","all_external",7549,9.53752e+006
"icd_09","1985","55-64","female","black","all_external",430,1.12142e+006
"icd_09","1985","55-64","female","other","all_external",71,252062
"icd_09","1985","55-64","female","white","all_external",3260,1.03777e+007
"icd_09","1985","55-64","male","black","all_external",1402,887211
"icd_09","1985","55-64","male","other","all_external",139,206755
"icd_09","1985","55-64","male","white","all_external",8133,9.29e+006
"icd_09","1985","65-74","female","black","all_external",461,833262
"icd_09","1985","65-74","female","other","all_external",85,150289
"icd_09","1985","65-74","female","white","all_external",3935,8.53628e+006
"icd_09","1985","65-74","male","black","all_external",956,585861
"icd_09","1985","65-74","male","other","all_external",104,125066
"icd_09","1985","65-74","male","white","all_external",7079,6.6279e+006
"icd_09","1985","75-84","female","black","all_external",468,431152
"icd_09","1985","75-84","female","other","all_external",40,62916
"icd_09","1985","75-84","female","white","all_external",4697,5.10406e+006
"icd_09","1985","75-84","male","black","all_external",610,256858
"icd_09","1985","75-84","male","other","all_external",91,53659
"icd_09","1985","75-84","male","white","all_external",6231,2.9816e+006
"icd_09","1985","85+","female","black","all_external",277,133382
"icd_09","1985","85+","female","other","all_external",32,16985
"icd_09","1985","85+","female","white","all_external",3982,1.75556e+006
"icd_09","1985","85+","male","black","all_external",228,61966
"icd_09","1985","85+","male","other","all_external",45,11248
"icd_09","1985","85+","male","white","all_external",3001,688130
"icd_09","1986","1","female","black","all_external",180,291442
"icd_09","1986","1","female","other","all_external",19,69831
"icd_09","1986","1","female","white","all_external",365,1.47041e+006
"icd_09","1986","1","male","black","all_external",225,301468
"icd_09","1986","1","male","other","all_external",25,74631
"icd_09","1986","1","male","white","all_external",424,1.54877e+006
"icd_09","1986","1-4","female","black","all_external",359,1.05266e+006
"icd_09","1986","1-4","female","other","all_external",45,286979
"icd_09","1986","1-4","female","white","all_external",965,5.62696e+006
"icd_09","1986","1-4","male","black","all_external",473,1.0757e+006
"icd_09","1986","1-4","male","other","all_external",84,294075
"icd_09","1986","1-4","male","white","all_external",1443,5.92657e+006
"icd_09","1986","5-9","female","black","all_external",227,1.29155e+006
"icd_09","1986","5-9","female","other","all_external",30,323555
"icd_09","1986","5-9","female","white","all_external",496,6.73273e+006
"icd_09","1986","5-9","male","black","all_external",333,1.31788e+006
"icd_09","1986","5-9","male","other","all_external",61,332803
"icd_09","1986","5-9","male","white","all_external",986,7.09988e+006
"icd_09","1986","10-14","female","black","all_external",131,1.24976e+006
"icd_09","1986","10-14","female","other","all_external",29,318440
"icd_09","1986","10-14","female","white","all_external",631,6.47084e+006
"icd_09","1986","10-14","male","black","all_external",379,1.27597e+006
"icd_09","1986","10-14","male","other","all_external",76,332883
"icd_09","1986","10-14","male","white","all_external",1530,6.82633e+006
"icd_09","1986","15-19","female","black","all_external",360,1.3739e+006
"icd_09","1986","15-19","female","other","all_external",78,322794
"icd_09","1986","15-19","female","white","all_external",2672,7.5091e+006
"icd_09","1986","15-19","male","black","all_external",1463,1.38887e+006
"icd_09","1986","15-19","male","other","all_external",250,349061
"icd_09","1986","15-19","male","white","all_external",8072,7.86886e+006
"icd_09","1986","20-24","female","black","all_external",561,1.45599e+006
"icd_09","1986","20-24","female","other","all_external",118,346046
"icd_09","1986","20-24","female","white","all_external",2851,8.45638e+006
"icd_09","1986","20-24","male","black","all_external",2669,1.37976e+006
"icd_09","1986","20-24","male","other","all_external",442,369564
"icd_09","1986","20-24","male","white","all_external",11546,8.73632e+006
"icd_09","1986","25-34","female","black","all_external",1299,2.76713e+006
"icd_09","1986","25-34","female","other","all_external",229,794634
"icd_09","1986","25-34","female","white","all_external",4777,1.76559e+007
"icd_09","1986","25-34","male","black","all_external",5310,2.45186e+006
"icd_09","1986","25-34","male","other","all_external",624,743707
"icd_09","1986","25-34","male","white","all_external",19146,1.79585e+007
"icd_09","1986","35-44","female","black","all_external",715,1.92084e+006
"icd_09","1986","35-44","female","other","all_external",162,620618
"icd_09","1986","35-44","female","white","all_external",3724,1.4207e+007
"icd_09","1986","35-44","male","black","all_external",2976,1.62935e+006
"icd_09","1986","35-44","male","other","all_external",364,555673
"icd_09","1986","35-44","male","white","all_external",11767,1.40755e+007
"icd_09","1986","45-54","female","black","all_external",429,1.31297e+006
"icd_09","1986","45-54","female","other","all_external",92,356790
"icd_09","1986","45-54","female","white","all_external",2786,9.96305e+006
"icd_09","1986","45-54","male","black","all_external",1689,1.08238e+006
"icd_09","1986","45-54","male","other","all_external",222,333247
"icd_09","1986","45-54","male","white","all_external",7759,9.61049e+006
"icd_09","1986","55-64","female","black","all_external",489,1.12803e+006
"icd_09","1986","55-64","female","other","all_external",81,268703
"icd_09","1986","55-64","female","white","all_external",3178,1.02776e+007
"icd_09","1986","55-64","male","black","all_external",1324,888727
"icd_09","1986","55-64","male","other","all_external",148,217722
"icd_09","1986","55-64","male","white","all_external",7776,9.21314e+006
"icd_09","1986","65-74","female","black","all_external",475,843590
"icd_09","1986","65-74","female","other","all_external",58,161568
"icd_09","1986","65-74","female","white","all_external",3905,8.65722e+006
"icd_09","1986","65-74","male","black","all_external",946,590592
"icd_09","1986","65-74","male","other","all_external",114,132946
"icd_09","1986","65-74","male","white","all_external",7354,6.75134e+006
"icd_09","1986","75-84","female","black","all_external",417,445733
"icd_09","1986","75-84","female","other","all_external",62,67113
"icd_09","1986","75-84","female","white","all_external",4914,5.23204e+006
"icd_09","1986","75-84","male","black","all_external",640,262030
"icd_09","1986","75-84","male","other","all_external",97,56817
"icd_09","1986","75-84","male","white","all_external",6330,3.06456e+006
"icd_09","1986","85+","female","black","all_external",287,138406
"icd_09","1986","85+","female","other","all_external",41,17981
"icd_09","1986","85+","female","white","all_external",4086,1.80689e+006
"icd_09","1986","85+","male","black","all_external",248,62917
"icd_09","1986","85+","male","other","all_external",50,12144
"icd_09","1986","85+","male","white","all_external",3051,703708
"icd_09","1987","1","female","black","all_external",182,301307
"icd_09","1987","1","female","other","all_external",13,74686
"icd_09","1987","1","female","white","all_external",374,1.48225e+006
"icd_09","1987","1","male","black","all_external",216,309866
"icd_09","1987","1","male","other","all_external",23,79707
"icd_09","1987","1","male","white","all_external",472,1.56158e+006
"icd_09","1987","1-4","female","black","all_external",346,1.06144e+006
"icd_09","1987","1-4","female","other","all_external",43,297645
"icd_09","1987","1-4","female","white","all_external",938,5.64811e+006
"icd_09","1987","1-4","male","black","all_external",469,1.0859e+006
"icd_09","1987","1-4","male","other","all_external",64,305903
"icd_09","1987","1-4","male","white","all_external",1471,5.94993e+006
"icd_09","1987","5-9","female","black","all_external",186,1.31346e+006
"icd_09","1987","5-9","female","other","all_external",29,346068
"icd_09","1987","5-9","female","white","all_external",578,6.85237e+006
"icd_09","1987","5-9","male","black","all_external",331,1.34027e+006
"icd_09","1987","5-9","male","other","all_external",52,355900
"icd_09","1987","5-9","male","white","all_external",1055,7.22219e+006
"icd_09","1987","10-14","female","black","all_external",131,1.24393e+006
"icd_09","1987","10-14","female","other","all_external",28,326953
"icd_09","1987","10-14","female","white","all_external",564,6.41646e+006
"icd_09","1987","10-14","male","black","all_external",394,1.27124e+006
"icd_09","1987","10-14","male","other","all_external",74,342078
"icd_09","1987","10-14","male","white","all_external",1497,6.77618e+006
"icd_09","1987","15-19","female","black","all_external",373,1.3735e+006
"icd_09","1987","15-19","female","other","all_external",76,344002
"icd_09","1987","15-19","female","white","all_external",2625,7.4214e+006
"icd_09","1987","15-19","male","black","all_external",1633,1.39189e+006
"icd_09","1987","15-19","male","other","all_external",265,370709
"icd_09","1987","15-19","male","white","all_external",7445,7.7968e+006
"icd_09","1987","20-24","female","black","all_external",612,1.42979e+006
"icd_09","1987","20-24","female","other","all_external",111,358401
"icd_09","1987","20-24","female","white","all_external",2647,8.18303e+006
"icd_09","1987","20-24","male","black","all_external",2729,1.35828e+006
"icd_09","1987","20-24","male","other","all_external",408,382656
"icd_09","1987","20-24","male","white","all_external",10466,8.47939e+006
"icd_09","1987","25-34","female","black","all_external",1358,2.81953e+006
"icd_09","1987","25-34","female","other","all_external",184,831843
"icd_09","1987","25-34","female","white","all_external",4971,1.77903e+007
"icd_09","1987","25-34","male","black","all_external",5120,2.50681e+006
"icd_09","1987","25-34","male","other","all_external",618,785711
"icd_09","1987","25-34","male","white","all_external",18446,1.81064e+007
"icd_09","1987","35-44","female","black","all_external",781,2.00721e+006
"icd_09","1987","35-44","female","other","all_external",154,668396
"icd_09","1987","35-44","female","white","all_external",3834,1.46739e+007
"icd_09","1987","35-44","male","black","all_external",3201,1.7069e+006
"icd_09","1987","35-44","male","other","all_external",403,598461
"icd_09","1987","35-44","male","white","all_external",11985,1.45715e+007
"icd_09","1987","45-54","female","black","all_external",469,1.33566e+006
"icd_09","1987","45-54","female","other","all_external",101,380338
"icd_09","1987","45-54","female","white","all_external",2825,1.01275e+007
"icd_09","1987","45-54","male","black","all_external",1616,1.10521e+006
"icd_09","1987","45-54","male","other","all_external",197,356516
"icd_09","1987","45-54","male","white","all_external",7548,9.79063e+006
"icd_09","1987","55-64","female","black","all_external",423,1.13256e+006
"icd_09","1987","55-64","female","other","all_external",81,283758
"icd_09","1987","55-64","female","white","all_external",3186,1.01207e+007
"icd_09","1987","55-64","male","black","all_external",1273,887633
"icd_09","1987","55-64","male","other","all_external",169,228811
"icd_09","1987","55-64","male","white","all_external",7789,9.09726e+006
"icd_09","1987","65-74","female","black","all_external",482,853516
"icd_09","1987","65-74","female","other","all_external",91,173130
"icd_09","1987","65-74","female","white","all_external",3883,8.78536e+006
"icd_09","1987","65-74","male","black","all_external",988,596075
"icd_09","1987","65-74","male","other","all_external",148,141349
"icd_09","1987","65-74","male","white","all_external",7465,6.87725e+006
"icd_09","1987","75-84","female","black","all_external",455,460117
"icd_09","1987","75-84","female","other","all_external",64,71764
"icd_09","1987","75-84","female","white","all_external",4972,5.36268e+006
"icd_09","1987","75-84","male","black","all_external",612,267168
"icd_09","1987","75-84","male","other","all_external",107,60427
"icd_09","1987","75-84","male","white","all_external",6685,3.1543e+006
"icd_09","1987","85+","female","black","all_external",292,143785
"icd_09","1987","85+","female","other","all_external",47,19076
"icd_09","1987","85+","female","white","all_external",4234,1.86195e+006
"icd_09","1987","85+","male","black","all_external",265,64391
"icd_09","1987","85+","male","other","all_external",49,12939
"icd_09","1987","85+","male","white","all_external",3179,720891
"icd_09","1988","1","female","black","all_external",195,314067
"icd_09","1988","1","female","other","all_external",11,81997
"icd_09","1988","1","female","white","all_external",378,1.51102e+006
"icd_09","1988","1","male","black","all_external",232,324495
"icd_09","1988","1","male","other","all_external",15,86868
"icd_09","1988","1","male","white","all_external",462,1.59106e+006
"icd_09","1988","1-4","female","black","all_external",346,1.07866e+006
"icd_09","1988","1-4","female","other","all_external",53,306394
"icd_09","1988","1-4","female","white","all_external",924,5.6661e+006
"icd_09","1988","1-4","male","black","all_external",495,1.10317e+006
"icd_09","1988","1-4","male","other","all_external",72,316315
"icd_09","1988","1-4","male","white","all_external",1404,5.96825e+006
"icd_09","1988","5-9","female","black","all_external",211,1.33367e+006
"icd_09","1988","5-9","female","other","all_external",38,370643
"icd_09","1988","5-9","female","white","all_external",600,6.96651e+006
"icd_09","1988","5-9","male","black","all_external",358,1.3629e+006
"icd_09","1988","5-9","male","other","all_external",47,381391
"icd_09","1988","5-9","male","white","all_external",1055,7.34419e+006
"icd_09","1988","10-14","female","black","all_external",193,1.2489e+006
"icd_09","1988","10-14","female","other","all_external",32,338686
