"icd_class","year","age","sex","race","cause","death_count","population_count"
"icd_09","1993","10-14","male","other","intentional_or_undetermined_self_harm","16","470280"
"icd_09","1993","10-14","male","white","intentional_or_undetermined_self_harm","211","7.65745e+006"
"icd_09","1993","15-19","female","black","intentional_or_undetermined_self_harm","25","1.33363e+006"
"icd_09","1993","15-19","female","other","intentional_or_undetermined_self_harm","25","413468"
"icd_09","1993","15-19","female","white","intentional_or_undetermined_self_harm","302","6.74904e+006"
"icd_09","1993","15-19","male","black","intentional_or_undetermined_self_harm","222","1.36247e+006"
"icd_09","1993","15-19","male","other","intentional_or_undetermined_self_harm","62","435099"
"icd_09","1993","15-19","male","white","intentional_or_undetermined_self_harm","1398","7.18014e+006"
"icd_09","1993","20-24","female","black","intentional_or_undetermined_self_harm","65","1.38593e+006"
"icd_09","1993","20-24","female","other","intentional_or_undetermined_self_harm","32","493436"
"icd_09","1993","20-24","female","white","intentional_or_undetermined_self_harm","365","7.4484e+006"
"icd_09","1993","20-24","male","black","intentional_or_undetermined_self_harm","380","1.3301e+006"
"icd_09","1993","20-24","male","other","intentional_or_undetermined_self_harm","104","518329"
"icd_09","1993","20-24","male","white","intentional_or_undetermined_self_harm","2289","7.81373e+006"
"icd_09","1993","25-34","female","black","intentional_or_undetermined_self_harm","139","2.94012e+006"
"icd_09","1993","25-34","female","other","intentional_or_undetermined_self_harm","66","1.06033e+006"
"icd_09","1993","25-34","female","white","intentional_or_undetermined_self_harm","1097","1.72529e+007"
"icd_09","1993","25-34","male","black","intentional_or_undetermined_self_harm","702","2.63502e+006"
"icd_09","1993","25-34","male","other","intentional_or_undetermined_self_harm","177","1.0197e+006"
"icd_09","1993","25-34","male","white","intentional_or_undetermined_self_harm","5010","1.77443e+007"
"icd_09","1993","35-44","female","black","intentional_or_undetermined_self_harm","136","2.62189e+006"
"icd_09","1993","35-44","female","other","intentional_or_undetermined_self_harm","42","966175"
"icd_09","1993","35-44","female","white","intentional_or_undetermined_self_harm","1399","1.70471e+007"
"icd_09","1993","35-44","male","black","intentional_or_undetermined_self_harm","569","2.27895e+006"
"icd_09","1993","35-44","male","other","intentional_or_undetermined_self_harm","130","878274"
"icd_09","1993","35-44","male","white","intentional_or_undetermined_self_harm","4911","1.71192e+007"
"icd_09","1993","45-54","female","black","intentional_or_undetermined_self_harm","55","1.61154e+006"
"icd_09","1993","45-54","female","other","intentional_or_undetermined_self_harm","32","598220"
"icd_09","1993","45-54","female","white","intentional_or_undetermined_self_harm","1077","1.25322e+007"
"icd_09","1993","45-54","male","black","intentional_or_undetermined_self_harm","248","1.34902e+006"
"icd_09","1993","45-54","male","other","intentional_or_undetermined_self_harm","56","542602"
"icd_09","1993","45-54","male","white","intentional_or_undetermined_self_harm","3130","1.22304e+007"
"icd_09","1993","5-9","female","black","intentional_or_undetermined_self_harm","3","1.45436e+006"
"icd_09","1993","5-9","female","other","intentional_or_undetermined_self_harm","1","434188"
"icd_09","1993","5-9","female","white","intentional_or_undetermined_self_harm","6","7.21178e+006"
"icd_09","1993","5-9","male","black","intentional_or_undetermined_self_harm","2","1.49423e+006"
"icd_09","1993","5-9","male","other","intentional_or_undetermined_self_harm","1","452394"
"icd_09","1993","5-9","male","white","intentional_or_undetermined_self_harm","10","7.59901e+006"
"icd_09","1993","55-64","female","black","intentional_or_undetermined_self_harm","37","1.16309e+006"
"icd_09","1993","55-64","female","other","intentional_or_undetermined_self_harm","15","378889"
"icd_09","1993","55-64","female","white","intentional_or_undetermined_self_harm","701","9.49487e+006"
"icd_09","1993","55-64","male","black","intentional_or_undetermined_self_harm","112","913265"
"icd_09","1993","55-64","male","other","intentional_or_undetermined_self_harm","47","318303"
"icd_09","1993","55-64","male","white","intentional_or_undetermined_self_harm","2351","8.76005e+006"
"icd_09","1993","65-74","female","black","intentional_or_undetermined_self_harm","24","922065"
"icd_09","1993","65-74","female","other","intentional_or_undetermined_self_harm","20","257463"
"icd_09","1993","65-74","female","white","intentional_or_undetermined_self_harm","616","9.24927e+006"
"icd_09","1993","65-74","male","black","intentional_or_undetermined_self_harm","95","646875"
"icd_09","1993","65-74","male","other","intentional_or_undetermined_self_harm","30","199317"
"icd_09","1993","65-74","male","white","intentional_or_undetermined_self_harm","2392","7.41763e+006"
"icd_09","1993","75-84","female","black","intentional_or_undetermined_self_harm","19","522312"
"icd_09","1993","75-84","female","other","intentional_or_undetermined_self_harm","7","106141"
"icd_09","1993","75-84","female","white","intentional_or_undetermined_self_harm","393","6.04433e+006"
"icd_09","1993","75-84","male","black","intentional_or_undetermined_self_harm","56","286392"
"icd_09","1993","75-84","male","other","intentional_or_undetermined_self_harm","17","82205"
"icd_09","1993","75-84","male","white","intentional_or_undetermined_self_harm","1991","3.72225e+006"
"icd_09","1993","85+","female","black","intentional_or_undetermined_self_harm","5","185336"
"icd_09","1993","85+","female","other","intentional_or_undetermined_self_harm","5","28417"
"icd_09","1993","85+","female","white","intentional_or_undetermined_self_harm","151","2.27987e+006"
"icd_09","1993","85+","male","black","intentional_or_undetermined_self_harm","14","73429"
"icd_09","1993","85+","male","other","intentional_or_undetermined_self_harm","8","18912"
"icd_09","1993","85+","male","white","intentional_or_undetermined_self_harm","646","859598"
"icd_09","1994","1","female","black","intentional_or_undetermined_self_harm","11","313837"
"icd_09","1994","1","female","other","intentional_or_undetermined_self_harm","1","94940"
"icd_09","1994","1","female","white","intentional_or_undetermined_self_harm","11","1.5214e+006"
"icd_09","1994","1","male","black","intentional_or_undetermined_self_harm","7","322554"
"icd_09","1994","1","male","other","intentional_or_undetermined_self_harm","1","100432"
"icd_09","1994","1","male","white","intentional_or_undetermined_self_harm","16","1.5996e+006"
"icd_09","1994","1-4","female","black","intentional_or_undetermined_self_harm","8","1.29619e+006"
"icd_09","1994","1-4","female","other","intentional_or_undetermined_self_harm","0","390161"
"icd_09","1994","1-4","female","white","intentional_or_undetermined_self_harm","18","6.0965e+006"
"icd_09","1994","1-4","male","black","intentional_or_undetermined_self_harm","9","1.3316e+006"
"icd_09","1994","1-4","male","other","intentional_or_undetermined_self_harm","1","408593"
"icd_09","1994","1-4","male","white","intentional_or_undetermined_self_harm","11","6.4167e+006"
"icd_09","1994","10-14","female","black","intentional_or_undetermined_self_harm","11","1.44586e+006"
"icd_09","1994","10-14","female","other","intentional_or_undetermined_self_harm","6","474679"
"icd_09","1994","10-14","female","white","intentional_or_undetermined_self_harm","81","7.34529e+006"
"icd_09","1994","10-14","male","black","intentional_or_undetermined_self_harm","42","1.48447e+006"
"icd_09","1994","10-14","male","other","intentional_or_undetermined_self_harm","6","489644"
"icd_09","1994","10-14","male","white","intentional_or_undetermined_self_harm","221","7.76134e+006"
"icd_09","1994","15-19","female","black","intentional_or_undetermined_self_harm","36","1.36939e+006"
"icd_09","1994","15-19","female","other","intentional_or_undetermined_self_harm","26","429467"
"icd_09","1994","15-19","female","white","intentional_or_undetermined_self_harm","257","6.89018e+006"
"icd_09","1994","15-19","male","black","intentional_or_undetermined_self_harm","274","1.39918e+006"
"icd_09","1994","15-19","male","other","intentional_or_undetermined_self_harm","72","450629"
"icd_09","1994","15-19","male","white","intentional_or_undetermined_self_harm","1458","7.33697e+006"
"icd_09","1994","20-24","female","black","intentional_or_undetermined_self_harm","46","1.38409e+006"
"icd_09","1994","20-24","female","other","intentional_or_undetermined_self_harm","31","507994"
"icd_09","1994","20-24","female","white","intentional_or_undetermined_self_harm","325","7.27568e+006"
"icd_09","1994","20-24","male","black","intentional_or_undetermined_self_harm","364","1.32492e+006"
"icd_09","1994","20-24","male","other","intentional_or_undetermined_self_harm","133","530796"
"icd_09","1994","20-24","male","white","intentional_or_undetermined_self_harm","2357","7.63259e+006"
"icd_09","1994","25-34","female","black","intentional_or_undetermined_self_harm","134","2.92831e+006"
"icd_09","1994","25-34","female","other","intentional_or_undetermined_self_harm","55","1.09368e+006"
"icd_09","1994","25-34","female","white","intentional_or_undetermined_self_harm","1088","1.7058e+007"
"icd_09","1994","25-34","male","black","intentional_or_undetermined_self_harm","642","2.62547e+006"
"icd_09","1994","25-34","male","other","intentional_or_undetermined_self_harm","220","1.04598e+006"
"icd_09","1994","25-34","male","white","intentional_or_undetermined_self_harm","5034","1.75781e+007"
"icd_09","1994","35-44","female","black","intentional_or_undetermined_self_harm","133","2.7082e+006"
"icd_09","1994","35-44","female","other","intentional_or_undetermined_self_harm","39","1.00751e+006"
"icd_09","1994","35-44","female","white","intentional_or_undetermined_self_harm","1482","1.73679e+007"
"icd_09","1994","35-44","male","black","intentional_or_undetermined_self_harm","588","2.35766e+006"
"icd_09","1994","35-44","male","other","intentional_or_undetermined_self_harm","134","919188"
"icd_09","1994","35-44","male","white","intentional_or_undetermined_self_harm","5060","1.74585e+007"
"icd_09","1994","45-54","female","black","intentional_or_undetermined_self_harm","54","1.69751e+006"
"icd_09","1994","45-54","female","other","intentional_or_undetermined_self_harm","34","648868"
"icd_09","1994","45-54","female","white","intentional_or_undetermined_self_harm","1098","1.30497e+007"
"icd_09","1994","45-54","male","black","intentional_or_undetermined_self_harm","239","1.42504e+006"
"icd_09","1994","45-54","male","other","intentional_or_undetermined_self_harm","60","583319"
"icd_09","1994","45-54","male","white","intentional_or_undetermined_self_harm","3271","1.27483e+007"
"icd_09","1994","5-9","female","black","intentional_or_undetermined_self_harm","5","1.51921e+006"
"icd_09","1994","5-9","female","other","intentional_or_undetermined_self_harm","0","447552"
"icd_09","1994","5-9","female","white","intentional_or_undetermined_self_harm","5","7.31777e+006"
"icd_09","1994","5-9","male","black","intentional_or_undetermined_self_harm","8","1.56268e+006"
"icd_09","1994","5-9","male","other","intentional_or_undetermined_self_harm","0","468177"
"icd_09","1994","5-9","male","white","intentional_or_undetermined_self_harm","8","7.70929e+006"
"icd_09","1994","55-64","female","black","intentional_or_undetermined_self_harm","34","1.17889e+006"
"icd_09","1994","55-64","female","other","intentional_or_undetermined_self_harm","25","396298"
"icd_09","1994","55-64","female","white","intentional_or_undetermined_self_harm","632","9.51344e+006"
"icd_09","1994","55-64","male","black","intentional_or_undetermined_self_harm","116","927870"
"icd_09","1994","55-64","male","other","intentional_or_undetermined_self_harm","47","337613"
"icd_09","1994","55-64","male","white","intentional_or_undetermined_self_harm","2163","8.80503e+006"
"icd_09","1994","65-74","female","black","intentional_or_undetermined_self_harm","27","930883"
"icd_09","1994","65-74","female","other","intentional_or_undetermined_self_harm","12","273570"
"icd_09","1994","65-74","female","white","intentional_or_undetermined_self_harm","572","9.25445e+006"
"icd_09","1994","65-74","male","black","intentional_or_undetermined_self_harm","108","653789"
"icd_09","1994","65-74","male","other","intentional_or_undetermined_self_harm","27","209812"
"icd_09","1994","65-74","male","white","intentional_or_undetermined_self_harm","2238","7.46729e+006"
"icd_09","1994","75-84","female","black","intentional_or_undetermined_self_harm","11","532046"
"icd_09","1994","75-84","female","other","intentional_or_undetermined_self_harm","7","114487"
"icd_09","1994","75-84","female","white","intentional_or_undetermined_self_harm","374","6.13756e+006"
"icd_09","1994","75-84","male","black","intentional_or_undetermined_self_harm","54","292086"
"icd_09","1994","75-84","male","other","intentional_or_undetermined_self_harm","21","86619"
"icd_09","1994","75-84","male","white","intentional_or_undetermined_self_harm","1960","3.81718e+006"
"icd_09","1994","85+","female","black","intentional_or_undetermined_self_harm","2","192250"
"icd_09","1994","85+","female","other","intentional_or_undetermined_self_harm","6","30605"
"icd_09","1994","85+","female","white","intentional_or_undetermined_self_harm","177","2.35195e+006"
"icd_09","1994","85+","male","black","intentional_or_undetermined_self_harm","19","75187"
"icd_09","1994","85+","male","other","intentional_or_undetermined_self_harm","7","20320"
"icd_09","1994","85+","male","white","intentional_or_undetermined_self_harm","653","890717"
"icd_09","1995","1","female","black","intentional_or_undetermined_self_harm","9","297024"
"icd_09","1995","1","female","other","intentional_or_undetermined_self_harm","2","95752"
"icd_09","1995","1","female","white","intentional_or_undetermined_self_harm","18","1.51046e+006"
"icd_09","1995","1","male","black","intentional_or_undetermined_self_harm","10","306115"
"icd_09","1995","1","male","other","intentional_or_undetermined_self_harm","2","101813"
"icd_09","1995","1","male","white","intentional_or_undetermined_self_harm","16","1.58843e+006"
"icd_09","1995","1-4","female","black","intentional_or_undetermined_self_harm","5","1.29351e+006"
"icd_09","1995","1-4","female","other","intentional_or_undetermined_self_harm","0","399589"
"icd_09","1995","1-4","female","white","intentional_or_undetermined_self_harm","12","6.0388e+006"
"icd_09","1995","1-4","male","black","intentional_or_undetermined_self_harm","13","1.33037e+006"
"icd_09","1995","1-4","male","other","intentional_or_undetermined_self_harm","1","417446"
"icd_09","1995","1-4","male","white","intentional_or_undetermined_self_harm","14","6.3554e+006"
"icd_09","1995","10-14","female","black","intentional_or_undetermined_self_harm","9","1.45822e+006"
"icd_09","1995","10-14","female","other","intentional_or_undetermined_self_harm","5","489781"
"icd_09","1995","10-14","female","white","intentional_or_undetermined_self_harm","69","7.41821e+006"
"icd_09","1995","10-14","male","black","intentional_or_undetermined_self_harm","30","1.49898e+006"
"icd_09","1995","10-14","male","other","intentional_or_undetermined_self_harm","11","505789"
"icd_09","1995","10-14","male","white","intentional_or_undetermined_self_harm","241","7.83607e+006"
"icd_09","1995","15-19","female","black","intentional_or_undetermined_self_harm","39","1.41554e+006"
"icd_09","1995","15-19","female","other","intentional_or_undetermined_self_harm","16","451270"
"icd_09","1995","15-19","female","white","intentional_or_undetermined_self_harm","240","7.06232e+006"
"icd_09","1995","15-19","male","black","intentional_or_undetermined_self_harm","229","1.44657e+006"
"icd_09","1995","15-19","male","other","intentional_or_undetermined_self_harm","71","472031"
"icd_09","1995","15-19","male","white","intentional_or_undetermined_self_harm","1449","7.52627e+006"
"icd_09","1995","20-24","female","black","intentional_or_undetermined_self_harm","36","1.37196e+006"
"icd_09","1995","20-24","female","other","intentional_or_undetermined_self_harm","36","517944"
"icd_09","1995","20-24","female","white","intentional_or_undetermined_self_harm","341","7.09603e+006"
"icd_09","1995","20-24","male","black","intentional_or_undetermined_self_harm","336","1.31203e+006"
"icd_09","1995","20-24","male","other","intentional_or_undetermined_self_harm","132","538206"
"icd_09","1995","20-24","male","white","intentional_or_undetermined_self_harm","2222","7.46404e+006"
"icd_09","1995","25-34","female","black","intentional_or_undetermined_self_harm","146","2.92237e+006"
"icd_09","1995","25-34","female","other","intentional_or_undetermined_self_harm","58","1.1334e+006"
"icd_09","1995","25-34","female","white","intentional_or_undetermined_self_harm","1058","1.68751e+007"
"icd_09","1995","25-34","male","black","intentional_or_undetermined_self_harm","645","2.62198e+006"
"icd_09","1995","25-34","male","other","intentional_or_undetermined_self_harm","197","1.07869e+006"
"icd_09","1995","25-34","male","white","intentional_or_undetermined_self_harm","4968","1.74206e+007"
"icd_09","1995","35-44","female","black","intentional_or_undetermined_self_harm","141","2.78567e+006"
"icd_09","1995","35-44","female","other","intentional_or_undetermined_self_harm","48","1.05012e+006"
"icd_09","1995","35-44","female","white","intentional_or_undetermined_self_harm","1440","1.7686e+007"
"icd_09","1995","35-44","male","black","intentional_or_undetermined_self_harm","590","2.43084e+006"
"icd_09","1995","35-44","male","other","intentional_or_undetermined_self_harm","117","960478"
"icd_09","1995","35-44","male","white","intentional_or_undetermined_self_harm","5262","1.77976e+007"
"icd_09","1995","45-54","female","black","intentional_or_undetermined_self_harm","59","1.78973e+006"
"icd_09","1995","45-54","female","other","intentional_or_undetermined_self_harm","38","702346"
"icd_09","1995","45-54","female","white","intentional_or_undetermined_self_harm","1097","1.35746e+007"
"icd_09","1995","45-54","male","black","intentional_or_undetermined_self_harm","279","1.5065e+006"
"icd_09","1995","45-54","male","other","intentional_or_undetermined_self_harm","65","627331"
"icd_09","1995","45-54","male","white","intentional_or_undetermined_self_harm","3459","1.32798e+007"
"icd_09","1995","5-9","female","black","intentional_or_undetermined_self_harm","1","1.5802e+006"
"icd_09","1995","5-9","female","other","intentional_or_undetermined_self_harm","0","464706"
"icd_09","1995","5-9","female","white","intentional_or_undetermined_self_harm","2","7.44012e+006"
"icd_09","1995","5-9","male","black","intentional_or_undetermined_self_harm","3","1.62559e+006"
"icd_09","1995","5-9","male","other","intentional_or_undetermined_self_harm","1","488247"
"icd_09","1995","5-9","male","white","intentional_or_undetermined_self_harm","11","7.83931e+006"
"icd_09","1995","55-64","female","black","intentional_or_undetermined_self_harm","28","1.19792e+006"
"icd_09","1995","55-64","female","other","intentional_or_undetermined_self_harm","20","415273"
"icd_09","1995","55-64","female","white","intentional_or_undetermined_self_harm","599","9.54815e+006"
"icd_09","1995","55-64","male","black","intentional_or_undetermined_self_harm","118","946487"
"icd_09","1995","55-64","male","other","intentional_or_undetermined_self_harm","44","357822"
"icd_09","1995","55-64","male","white","intentional_or_undetermined_self_harm","2143","8.85436e+006"
"icd_09","1995","65-74","female","black","intentional_or_undetermined_self_harm","31","938798"
"icd_09","1995","65-74","female","other","intentional_or_undetermined_self_harm","18","288804"
"icd_09","1995","65-74","female","white","intentional_or_undetermined_self_harm","557","9.24333e+006"
"icd_09","1995","65-74","male","black","intentional_or_undetermined_self_harm","104","659910"
"icd_09","1995","65-74","male","other","intentional_or_undetermined_self_harm","43","220222"
"icd_09","1995","65-74","male","white","intentional_or_undetermined_self_harm","2309","7.51503e+006"
"icd_09","1995","75-84","female","black","intentional_or_undetermined_self_harm","9","542005"
"icd_09","1995","75-84","female","other","intentional_or_undetermined_self_harm","10","123576"
"icd_09","1995","75-84","female","white","intentional_or_undetermined_self_harm","382","6.24034e+006"
"icd_09","1995","75-84","male","black","intentional_or_undetermined_self_harm","56","298927"
"icd_09","1995","75-84","male","other","intentional_or_undetermined_self_harm","15","92231"
"icd_09","1995","75-84","male","white","intentional_or_undetermined_self_harm","1922","3.92541e+006"
"icd_09","1995","85+","female","black","intentional_or_undetermined_self_harm","7","200806"
"icd_09","1995","85+","female","other","intentional_or_undetermined_self_harm","6","33114"
"icd_09","1995","85+","female","white","intentional_or_undetermined_self_harm","157","2.42322e+006"
"icd_09","1995","85+","male","black","intentional_or_undetermined_self_harm","16","77868"
"icd_09","1995","85+","male","other","intentional_or_undetermined_self_harm","6","21807"
"icd_09","1995","85+","male","white","intentional_or_undetermined_self_harm","649","923911"
"icd_09","1996","1","female","black","intentional_or_undetermined_self_harm","10","293307"
"icd_09","1996","1","female","other","intentional_or_undetermined_self_harm","0","99073"
"icd_09","1996","1","female","white","intentional_or_undetermined_self_harm","19","1.50863e+006"
"icd_09","1996","1","male","black","intentional_or_undetermined_self_harm","9","301474"
"icd_09","1996","1","male","other","intentional_or_undetermined_self_harm","0","104583"
"icd_09","1996","1","male","white","intentional_or_undetermined_self_harm","20","1.58442e+006"
"icd_09","1996","1-4","female","black","intentional_or_undetermined_self_harm","11","1.27891e+006"
"icd_09","1996","1-4","female","other","intentional_or_undetermined_self_harm","1","405496"
"icd_09","1996","1-4","female","white","intentional_or_undetermined_self_harm","16","5.96349e+006"
"icd_09","1996","1-4","male","black","intentional_or_undetermined_self_harm","8","1.31552e+006"
"icd_09","1996","1-4","male","other","intentional_or_undetermined_self_harm","1","421654"
"icd_09","1996","1-4","male","white","intentional_or_undetermined_self_harm","17","6.2782e+006"
"icd_09","1996","10-14","female","black","intentional_or_undetermined_self_harm","9","1.48206e+006"
"icd_09","1996","10-14","female","other","intentional_or_undetermined_self_harm","3","502472"
"icd_09","1996","10-14","female","white","intentional_or_undetermined_self_harm","67","7.4921e+006"
"icd_09","1996","10-14","male","black","intentional_or_undetermined_self_harm","29","1.52516e+006"
"icd_09","1996","10-14","male","other","intentional_or_undetermined_self_harm","16","520059"
"icd_09","1996","10-14","male","white","intentional_or_undetermined_self_harm","199","7.91327e+006"
"icd_09","1996","15-19","female","black","intentional_or_undetermined_self_harm","33","1.45708e+006"
"icd_09","1996","15-19","female","other","intentional_or_undetermined_self_harm","22","478083"
"icd_09","1996","15-19","female","white","intentional_or_undetermined_self_harm","289","7.25806e+006"
"icd_09","1996","15-19","male","black","intentional_or_undetermined_self_harm","217","1.4889e+006"
"icd_09","1996","15-19","male","other","intentional_or_undetermined_self_harm","79","499578"
"icd_09","1996","15-19","male","white","intentional_or_undetermined_self_harm","1343","7.73846e+006"
"icd_09","1996","20-24","female","black","intentional_or_undetermined_self_harm","42","1.3463e+006"
"icd_09","1996","20-24","female","other","intentional_or_undetermined_self_harm","23","523861"
"icd_09","1996","20-24","female","white","intentional_or_undetermined_self_harm","284","6.9002e+006"
"icd_09","1996","20-24","male","black","intentional_or_undetermined_self_harm","337","1.28579e+006"
"icd_09","1996","20-24","male","other","intentional_or_undetermined_self_harm","80","540788"
"icd_09","1996","20-24","male","white","intentional_or_undetermined_self_harm","1976","7.27971e+006"
"icd_09","1996","25-34","female","black","intentional_or_undetermined_self_harm","119","2.9334e+006"
"icd_09","1996","25-34","female","other","intentional_or_undetermined_self_harm","66","1.17759e+006"
"icd_09","1996","25-34","female","white","intentional_or_undetermined_self_harm","1014","1.66934e+007"
"icd_09","1996","25-34","male","black","intentional_or_undetermined_self_harm","632","2.63478e+006"
"icd_09","1996","25-34","male","other","intentional_or_undetermined_self_harm","211","1.11691e+006"
"icd_09","1996","25-34","male","white","intentional_or_undetermined_self_harm","4582","1.72532e+007"
"icd_09","1996","35-44","female","black","intentional_or_undetermined_self_harm","132","2.85552e+006"
"icd_09","1996","35-44","female","other","intentional_or_undetermined_self_harm","58","1.09525e+006"
"icd_09","1996","35-44","female","white","intentional_or_undetermined_self_harm","1543","1.79857e+007"
"icd_09","1996","35-44","male","black","intentional_or_undetermined_self_harm","580","2.49723e+006"
"icd_09","1996","35-44","male","other","intentional_or_undetermined_self_harm","125","1.00392e+006"
"icd_09","1996","35-44","male","white","intentional_or_undetermined_self_harm","5466","1.81136e+007"
"icd_09","1996","45-54","female","black","intentional_or_undetermined_self_harm","63","1.88755e+006"
"icd_09","1996","45-54","female","other","intentional_or_undetermined_self_harm","35","757645"
"icd_09","1996","45-54","female","white","intentional_or_undetermined_self_harm","1188","1.40893e+007"
"icd_09","1996","45-54","male","black","intentional_or_undetermined_self_harm","259","1.59338e+006"
"icd_09","1996","45-54","male","other","intentional_or_undetermined_self_harm","70","673142"
"icd_09","1996","45-54","male","white","intentional_or_undetermined_self_harm","3720","1.37989e+007"
"icd_09","1996","5-9","female","black","intentional_or_undetermined_self_harm","3","1.63749e+006"
"icd_09","1996","5-9","female","other","intentional_or_undetermined_self_harm","0","486253"
"icd_09","1996","5-9","female","white","intentional_or_undetermined_self_harm","6","7.56823e+006"
"icd_09","1996","5-9","male","black","intentional_or_undetermined_self_harm","4","1.68519e+006"
"icd_09","1996","5-9","male","other","intentional_or_undetermined_self_harm","1","511235"
"icd_09","1996","5-9","male","white","intentional_or_undetermined_self_harm","13","7.97213e+006"
"icd_09","1996","55-64","female","black","intentional_or_undetermined_self_harm","29","1.21637e+006"
"icd_09","1996","55-64","female","other","intentional_or_undetermined_self_harm","29","436703"
"icd_09","1996","55-64","female","white","intentional_or_undetermined_self_harm","636","9.63219e+006"
"icd_09","1996","55-64","male","black","intentional_or_undetermined_self_harm","133","963590"
"icd_09","1996","55-64","male","other","intentional_or_undetermined_self_harm","34","381107"
"icd_09","1996","55-64","male","white","intentional_or_undetermined_self_harm","2244","8.96002e+006"
"icd_09","1996","65-74","female","black","intentional_or_undetermined_self_harm","28","946248"
"icd_09","1996","65-74","female","other","intentional_or_undetermined_self_harm","22","303431"
"icd_09","1996","65-74","female","white","intentional_or_undetermined_self_harm","494","9.17651e+006"
"icd_09","1996","65-74","male","black","intentional_or_undetermined_self_harm","100","665974"
"icd_09","1996","65-74","male","other","intentional_or_undetermined_self_harm","27","230526"
"icd_09","1996","65-74","male","white","intentional_or_undetermined_self_harm","2275","7.5018e+006"
"icd_09","1996","75-84","female","black","intentional_or_undetermined_self_harm","18","553300"
"icd_09","1996","75-84","female","other","intentional_or_undetermined_self_harm","10","133776"
"icd_09","1996","75-84","female","white","intentional_or_undetermined_self_harm","361","6.37043e+006"
"icd_09","1996","75-84","male","black","intentional_or_undetermined_self_harm","42","306365"
"icd_09","1996","75-84","male","other","intentional_or_undetermined_self_harm","27","99022"
"icd_09","1996","75-84","male","white","intentional_or_undetermined_self_harm","1933","4.06078e+006"
"icd_09","1996","85+","female","black","intentional_or_undetermined_self_harm","8","208251"
"icd_09","1996","85+","female","other","intentional_or_undetermined_self_harm","5","35929"
"icd_09","1996","85+","female","white","intentional_or_undetermined_self_harm","140","2.49078e+006"
"icd_09","1996","85+","male","black","intentional_or_undetermined_self_harm","14","79645"
"icd_09","1996","85+","male","other","intentional_or_undetermined_self_harm","5","23456"
"icd_09","1996","85+","male","white","intentional_or_undetermined_self_harm","651","956830"
"icd_09","1997","1","female","black","intentional_or_undetermined_self_harm","5","295383"
"icd_09","1997","1","female","other","intentional_or_undetermined_self_harm","2","100897"
"icd_09","1997","1","female","white","intentional_or_undetermined_self_harm","13","1.49902e+006"
"icd_09","1997","1","male","black","intentional_or_undetermined_self_harm","9","304530"
"icd_09","1997","1","male","other","intentional_or_undetermined_self_harm","3","107444"
"icd_09","1997","1","male","white","intentional_or_undetermined_self_harm","25","1.57362e+006"
"icd_09","1997","1-4","female","black","intentional_or_undetermined_self_harm","10","1.25251e+006"
"icd_09","1997","1-4","female","other","intentional_or_undetermined_self_harm","0","411556"
"icd_09","1997","1-4","female","white","intentional_or_undetermined_self_harm","11","5.89359e+006"
"icd_09","1997","1-4","male","black","intentional_or_undetermined_self_harm","7","1.2887e+006"
"icd_09","1997","1-4","male","other","intentional_or_undetermined_self_harm","1","425371"
"icd_09","1997","1-4","male","white","intentional_or_undetermined_self_harm","11","6.2098e+006"
"icd_09","1997","10-14","female","black","intentional_or_undetermined_self_harm","13","1.50698e+006"
"icd_09","1997","10-14","female","other","intentional_or_undetermined_self_harm","1","512522"
"icd_09","1997","10-14","female","white","intentional_or_undetermined_self_harm","64","7.53785e+006"
"icd_09","1997","10-14","male","black","intentional_or_undetermined_self_harm","31","1.55214e+006"
"icd_09","1997","10-14","male","other","intentional_or_undetermined_self_harm","10","532765"
"icd_09","1997","10-14","male","white","intentional_or_undetermined_self_harm","216","7.95843e+006"
"icd_09","1997","15-19","female","black","intentional_or_undetermined_self_harm","44","1.49031e+006"
"icd_09","1997","15-19","female","other","intentional_or_undetermined_self_harm","16","505271"
"icd_09","1997","15-19","female","white","intentional_or_undetermined_self_harm","282","7.42959e+006"
"icd_09","1997","15-19","male","black","intentional_or_undetermined_self_harm","206","1.52299e+006"
"icd_09","1997","15-19","male","other","intentional_or_undetermined_self_harm","70","527139"
"icd_09","1997","15-19","male","white","intentional_or_undetermined_self_harm","1330","7.92239e+006"
"icd_09","1997","20-24","female","black","intentional_or_undetermined_self_harm","33","1.35103e+006"
"icd_09","1997","20-24","female","other","intentional_or_undetermined_self_harm","35","534815"
"icd_09","1997","20-24","female","white","intentional_or_undetermined_self_harm","288","6.89509e+006"
"icd_09","1997","20-24","male","black","intentional_or_undetermined_self_harm","320","1.28788e+006"
"icd_09","1997","20-24","male","other","intentional_or_undetermined_self_harm","110","548129"
"icd_09","1997","20-24","male","white","intentional_or_undetermined_self_harm","1812","7.29314e+006"
"icd_09","1997","25-34","female","black","intentional_or_undetermined_self_harm","114","2.92898e+006"
"icd_09","1997","25-34","female","other","intentional_or_undetermined_self_harm","55","1.22676e+006"
"icd_09","1997","25-34","female","white","intentional_or_undetermined_self_harm","1000","1.6413e+007"
"icd_09","1997","25-34","male","black","intentional_or_undetermined_self_harm","607","2.63341e+006"
"icd_09","1997","25-34","male","other","intentional_or_undetermined_self_harm","175","1.15495e+006"
"icd_09","1997","25-34","male","white","intentional_or_undetermined_self_harm","4437","1.69878e+007"
"icd_09","1997","35-44","female","black","intentional_or_undetermined_self_harm","136","2.92348e+006"
